category,feature,feature_url,version,support
Procedural Languages,SQLERRM/SQLSTATE for pl/pgsql,https://www.postgresql.org/about/featurematrix/detail/15/,13,yes
Procedural Languages,SQLERRM/SQLSTATE for pl/pgsql,https://www.postgresql.org/about/featurematrix/detail/15/,12,yes
Procedural Languages,SQLERRM/SQLSTATE for pl/pgsql,https://www.postgresql.org/about/featurematrix/detail/15/,11,yes
Procedural Languages,SQLERRM/SQLSTATE for pl/pgsql,https://www.postgresql.org/about/featurematrix/detail/15/,10,yes
Procedural Languages,SQLERRM/SQLSTATE for pl/pgsql,https://www.postgresql.org/about/featurematrix/detail/15/,9.6,yes
Procedural Languages,Unicode object support in PL/python,,13,yes
Procedural Languages,Unicode object support in PL/python,,12,yes
Procedural Languages,Unicode object support in PL/python,,11,yes
Procedural Languages,Unicode object support in PL/python,,10,yes
Procedural Languages,Unicode object support in PL/python,,9.6,yes
Procedural Languages,User defined exceptions,https://www.postgresql.org/about/featurematrix/detail/138/,13,yes
Procedural Languages,User defined exceptions,https://www.postgresql.org/about/featurematrix/detail/138/,12,yes
Procedural Languages,User defined exceptions,https://www.postgresql.org/about/featurematrix/detail/138/,11,yes
Procedural Languages,User defined exceptions,https://www.postgresql.org/about/featurematrix/detail/138/,10,yes
Procedural Languages,User defined exceptions,https://www.postgresql.org/about/featurematrix/detail/138/,9.6,yes
Procedural Languages,Validator function for pl/perl,https://www.postgresql.org/about/featurematrix/detail/82/,13,yes
Procedural Languages,Validator function for pl/perl,https://www.postgresql.org/about/featurematrix/detail/82/,12,yes
Procedural Languages,Validator function for pl/perl,https://www.postgresql.org/about/featurematrix/detail/82/,11,yes
Procedural Languages,Validator function for pl/perl,https://www.postgresql.org/about/featurematrix/detail/82/,10,yes
Procedural Languages,Validator function for pl/perl,https://www.postgresql.org/about/featurematrix/detail/82/,9.6,yes
Extensions,CREATE EXTENSION .. CASCADE,https://www.postgresql.org/about/featurematrix/detail/292/,13,yes
Extensions,CREATE EXTENSION .. CASCADE,https://www.postgresql.org/about/featurematrix/detail/292/,12,yes
Extensions,CREATE EXTENSION .. CASCADE,https://www.postgresql.org/about/featurematrix/detail/292/,11,yes
Extensions,CREATE EXTENSION .. CASCADE,https://www.postgresql.org/about/featurematrix/detail/292/,10,yes
Extensions,CREATE EXTENSION .. CASCADE,https://www.postgresql.org/about/featurematrix/detail/292/,9.6,yes
Extensions,Extension Installation,https://www.postgresql.org/docs/current/static/external-extensions.html,13,yes
Extensions,Extension Installation,https://www.postgresql.org/docs/current/static/external-extensions.html,12,yes
Extensions,Extension Installation,https://www.postgresql.org/docs/current/static/external-extensions.html,11,yes
Extensions,Extension Installation,https://www.postgresql.org/docs/current/static/external-extensions.html,10,yes
Extensions,Extension Installation,https://www.postgresql.org/docs/current/static/external-extensions.html,9.6,yes
Extensions,Trusted Extensions,https://www.postgresql.org/about/featurematrix/detail/347/,13,yes
Extensions,Trusted Extensions,https://www.postgresql.org/about/featurematrix/detail/347/,12,no
Extensions,Trusted Extensions,https://www.postgresql.org/about/featurematrix/detail/347/,11,no
Extensions,Trusted Extensions,https://www.postgresql.org/about/featurematrix/detail/347/,10,no
Extensions,Trusted Extensions,https://www.postgresql.org/about/featurematrix/detail/347/,9.6,no
Internationalisation,Column-level collation support,https://www.postgresql.org/about/featurematrix/detail/210/,13,yes
Internationalisation,Column-level collation support,https://www.postgresql.org/about/featurematrix/detail/210/,12,yes
Internationalisation,Column-level collation support,https://www.postgresql.org/about/featurematrix/detail/210/,11,yes
Internationalisation,Column-level collation support,https://www.postgresql.org/about/featurematrix/detail/210/,10,yes
Internationalisation,Column-level collation support,https://www.postgresql.org/about/featurematrix/detail/210/,9.6,yes
Internationalisation,Database level Collation,https://www.postgresql.org/about/featurematrix/detail/133/,13,yes
Internationalisation,Database level Collation,https://www.postgresql.org/about/featurematrix/detail/133/,12,yes
Internationalisation,Database level Collation,https://www.postgresql.org/about/featurematrix/detail/133/,11,yes
Internationalisation,Database level Collation,https://www.postgresql.org/about/featurematrix/detail/133/,10,yes
Internationalisation,Database level Collation,https://www.postgresql.org/about/featurematrix/detail/133/,9.6,yes
Internationalisation,EUC_JIS_2004/ SHIFT_JIS_2004 support,,13,yes
Internationalisation,EUC_JIS_2004/ SHIFT_JIS_2004 support,,12,yes
Internationalisation,EUC_JIS_2004/ SHIFT_JIS_2004 support,,11,yes
Internationalisation,EUC_JIS_2004/ SHIFT_JIS_2004 support,,10,yes
Internationalisation,EUC_JIS_2004/ SHIFT_JIS_2004 support,,9.6,yes
Internationalisation,ICU collations,https://www.postgresql.org/docs/current/static/collation.html#id-1.6.10.4.5.7.5,13,yes
Internationalisation,ICU collations,https://www.postgresql.org/docs/current/static/collation.html#id-1.6.10.4.5.7.5,12,yes
Internationalisation,ICU collations,https://www.postgresql.org/docs/current/static/collation.html#id-1.6.10.4.5.7.5,11,yes
Internationalisation,ICU collations,https://www.postgresql.org/docs/current/static/collation.html#id-1.6.10.4.5.7.5,10,yes
Internationalisation,ICU collations,https://www.postgresql.org/docs/current/static/collation.html#id-1.6.10.4.5.7.5,9.6,no
Internationalisation,"Multibyte encoding support, incl. UTF8",https://www.postgresql.org/about/featurematrix/detail/119/,13,yes
Internationalisation,"Multibyte encoding support, incl. UTF8",https://www.postgresql.org/about/featurematrix/detail/119/,12,yes
Internationalisation,"Multibyte encoding support, incl. UTF8",https://www.postgresql.org/about/featurematrix/detail/119/,11,yes
Internationalisation,"Multibyte encoding support, incl. UTF8",https://www.postgresql.org/about/featurematrix/detail/119/,10,yes
Internationalisation,"Multibyte encoding support, incl. UTF8",https://www.postgresql.org/about/featurematrix/detail/119/,9.6,yes
Internationalisation,Multiple language support,https://babel.postgresql.org/,13,yes
Internationalisation,Multiple language support,https://babel.postgresql.org/,12,yes
Internationalisation,Multiple language support,https://babel.postgresql.org/,11,yes
Internationalisation,Multiple language support,https://babel.postgresql.org/,10,yes
Internationalisation,Multiple language support,https://babel.postgresql.org/,9.6,yes
Internationalisation,Nondeterministic collations,https://www.postgresql.org/docs/12/collation.html#COLLATION-NONDETERMINISTIC,13,yes
Internationalisation,Nondeterministic collations,https://www.postgresql.org/docs/12/collation.html#COLLATION-NONDETERMINISTIC,12,yes
Internationalisation,Nondeterministic collations,https://www.postgresql.org/docs/12/collation.html#COLLATION-NONDETERMINISTIC,11,no
Internationalisation,Nondeterministic collations,https://www.postgresql.org/docs/12/collation.html#COLLATION-NONDETERMINISTIC,10,no
Internationalisation,Nondeterministic collations,https://www.postgresql.org/docs/12/collation.html#COLLATION-NONDETERMINISTIC,9.6,no
Internationalisation,Unicode string literals and identifiers,https://www.postgresql.org/about/featurematrix/detail/157/,13,yes
Internationalisation,Unicode string literals and identifiers,https://www.postgresql.org/about/featurematrix/detail/157/,12,yes
Internationalisation,Unicode string literals and identifiers,https://www.postgresql.org/about/featurematrix/detail/157/,11,yes
Internationalisation,Unicode string literals and identifiers,https://www.postgresql.org/about/featurematrix/detail/157/,10,yes
Internationalisation,Unicode string literals and identifiers,https://www.postgresql.org/about/featurematrix/detail/157/,9.6,yes
Internationalisation,UTF8 support on Windows,https://www.postgresql.org/about/featurematrix/detail/100/,13,yes
Internationalisation,UTF8 support on Windows,https://www.postgresql.org/about/featurematrix/detail/100/,12,yes
Internationalisation,UTF8 support on Windows,https://www.postgresql.org/about/featurematrix/detail/100/,11,yes
Internationalisation,UTF8 support on Windows,https://www.postgresql.org/about/featurematrix/detail/100/,10,yes
Internationalisation,UTF8 support on Windows,https://www.postgresql.org/about/featurematrix/detail/100/,9.6,yes
Additional Modules (contrib),contrib/adminpack,https://www.postgresql.org/docs/current/static/adminpack.html,13,yes
Additional Modules (contrib),contrib/adminpack,https://www.postgresql.org/docs/current/static/adminpack.html,12,yes
Additional Modules (contrib),contrib/adminpack,https://www.postgresql.org/docs/current/static/adminpack.html,11,yes
Additional Modules (contrib),contrib/adminpack,https://www.postgresql.org/docs/current/static/adminpack.html,10,yes
Additional Modules (contrib),contrib/adminpack,https://www.postgresql.org/docs/current/static/adminpack.html,9.6,yes
Additional Modules (contrib),contrib/auth_delay,https://www.postgresql.org/about/featurematrix/detail/198/,13,yes
Additional Modules (contrib),contrib/auth_delay,https://www.postgresql.org/about/featurematrix/detail/198/,12,yes
Additional Modules (contrib),contrib/auth_delay,https://www.postgresql.org/about/featurematrix/detail/198/,11,yes
Additional Modules (contrib),contrib/auth_delay,https://www.postgresql.org/about/featurematrix/detail/198/,10,yes
Additional Modules (contrib),contrib/auth_delay,https://www.postgresql.org/about/featurematrix/detail/198/,9.6,yes
Additional Modules (contrib),contrib/autoexplain,https://www.postgresql.org/about/featurematrix/detail/145/,13,yes
Additional Modules (contrib),contrib/autoexplain,https://www.postgresql.org/about/featurematrix/detail/145/,12,yes
Additional Modules (contrib),contrib/autoexplain,https://www.postgresql.org/about/featurematrix/detail/145/,11,yes
Additional Modules (contrib),contrib/autoexplain,https://www.postgresql.org/about/featurematrix/detail/145/,10,yes
Additional Modules (contrib),contrib/autoexplain,https://www.postgresql.org/about/featurematrix/detail/145/,9.6,yes
Additional Modules (contrib),contrib/btree_gin,https://www.postgresql.org/docs/8.4/static/btree-gin.html,13,yes
Additional Modules (contrib),contrib/btree_gin,https://www.postgresql.org/docs/8.4/static/btree-gin.html,12,yes
Additional Modules (contrib),contrib/btree_gin,https://www.postgresql.org/docs/8.4/static/btree-gin.html,11,yes
Additional Modules (contrib),contrib/btree_gin,https://www.postgresql.org/docs/8.4/static/btree-gin.html,10,yes
Additional Modules (contrib),contrib/btree_gin,https://www.postgresql.org/docs/8.4/static/btree-gin.html,9.6,yes
Additional Modules (contrib),contrib/btree_gist,https://www.postgresql.org/docs/8.3/static/btree-gist.html,13,yes
Additional Modules (contrib),contrib/btree_gist,https://www.postgresql.org/docs/8.3/static/btree-gist.html,12,yes
Additional Modules (contrib),contrib/btree_gist,https://www.postgresql.org/docs/8.3/static/btree-gist.html,11,yes
Additional Modules (contrib),contrib/btree_gist,https://www.postgresql.org/docs/8.3/static/btree-gist.html,10,yes
Additional Modules (contrib),contrib/btree_gist,https://www.postgresql.org/docs/8.3/static/btree-gist.html,9.6,yes
Additional Modules (contrib),contrib/citext,https://www.postgresql.org/about/featurematrix/detail/134/,13,yes
Additional Modules (contrib),contrib/citext,https://www.postgresql.org/about/featurematrix/detail/134/,12,yes
Additional Modules (contrib),contrib/citext,https://www.postgresql.org/about/featurematrix/detail/134/,11,yes
Additional Modules (contrib),contrib/citext,https://www.postgresql.org/about/featurematrix/detail/134/,10,yes
Additional Modules (contrib),contrib/citext,https://www.postgresql.org/about/featurematrix/detail/134/,9.6,yes
Additional Modules (contrib),contrib/dblink,https://www.postgresql.org/docs/current/static/dblink.html,13,yes
Additional Modules (contrib),contrib/dblink,https://www.postgresql.org/docs/current/static/dblink.html,12,yes
Additional Modules (contrib),contrib/dblink,https://www.postgresql.org/docs/current/static/dblink.html,11,yes
Additional Modules (contrib),contrib/dblink,https://www.postgresql.org/docs/current/static/dblink.html,10,yes
Additional Modules (contrib),contrib/dblink,https://www.postgresql.org/docs/current/static/dblink.html,9.6,yes
Additional Modules (contrib),contrib/dblink asyncronous notification support,https://www.postgresql.org/about/featurematrix/detail/175/,13,yes
Additional Modules (contrib),contrib/dblink asyncronous notification support,https://www.postgresql.org/about/featurematrix/detail/175/,12,yes
Additional Modules (contrib),contrib/dblink asyncronous notification support,https://www.postgresql.org/about/featurematrix/detail/175/,11,yes
Additional Modules (contrib),contrib/dblink asyncronous notification support,https://www.postgresql.org/about/featurematrix/detail/175/,10,yes
Additional Modules (contrib),contrib/dblink asyncronous notification support,https://www.postgresql.org/about/featurematrix/detail/175/,9.6,yes
Additional Modules (contrib),contrib/file_fdw,https://www.postgresql.org/about/featurematrix/detail/199/,13,yes
Additional Modules (contrib),contrib/file_fdw,https://www.postgresql.org/about/featurematrix/detail/199/,12,yes
Additional Modules (contrib),contrib/file_fdw,https://www.postgresql.org/about/featurematrix/detail/199/,11,yes
Additional Modules (contrib),contrib/file_fdw,https://www.postgresql.org/about/featurematrix/detail/199/,10,yes
Additional Modules (contrib),contrib/file_fdw,https://www.postgresql.org/about/featurematrix/detail/199/,9.6,yes
Additional Modules (contrib),contrib/fuzzystrmatch,https://www.postgresql.org/about/featurematrix/detail/107/,13,yes
Additional Modules (contrib),contrib/fuzzystrmatch,https://www.postgresql.org/about/featurematrix/detail/107/,12,yes
Additional Modules (contrib),contrib/fuzzystrmatch,https://www.postgresql.org/about/featurematrix/detail/107/,11,yes
Additional Modules (contrib),contrib/fuzzystrmatch,https://www.postgresql.org/about/featurematrix/detail/107/,10,yes
Additional Modules (contrib),contrib/fuzzystrmatch,https://www.postgresql.org/about/featurematrix/detail/107/,9.6,yes
Additional Modules (contrib),contrib/hstore,https://www.postgresql.org/docs/current/static/hstore.html,13,yes
Additional Modules (contrib),contrib/hstore,https://www.postgresql.org/docs/current/static/hstore.html,12,yes
Additional Modules (contrib),contrib/hstore,https://www.postgresql.org/docs/current/static/hstore.html,11,yes
Additional Modules (contrib),contrib/hstore,https://www.postgresql.org/docs/current/static/hstore.html,10,yes
Additional Modules (contrib),contrib/hstore,https://www.postgresql.org/docs/current/static/hstore.html,9.6,yes
Additional Modules (contrib),contrib/intarray,https://www.postgresql.org/docs/current/static/intarray.html,13,yes
Additional Modules (contrib),contrib/intarray,https://www.postgresql.org/docs/current/static/intarray.html,12,yes
Additional Modules (contrib),contrib/intarray,https://www.postgresql.org/docs/current/static/intarray.html,11,yes
Additional Modules (contrib),contrib/intarray,https://www.postgresql.org/docs/current/static/intarray.html,10,yes
Additional Modules (contrib),contrib/intarray,https://www.postgresql.org/docs/current/static/intarray.html,9.6,yes
Additional Modules (contrib),contrib/isn (ISBN),https://www.postgresql.org/docs/current/static/isn.html,13,yes
Additional Modules (contrib),contrib/isn (ISBN),https://www.postgresql.org/docs/current/static/isn.html,12,yes
Additional Modules (contrib),contrib/isn (ISBN),https://www.postgresql.org/docs/current/static/isn.html,11,yes
Additional Modules (contrib),contrib/isn (ISBN),https://www.postgresql.org/docs/current/static/isn.html,10,yes
Additional Modules (contrib),contrib/isn (ISBN),https://www.postgresql.org/docs/current/static/isn.html,9.6,yes
Additional Modules (contrib),contrib/ltree,https://www.postgresql.org/docs/current/static/ltree.html,13,yes
Additional Modules (contrib),contrib/ltree,https://www.postgresql.org/docs/current/static/ltree.html,12,yes
Additional Modules (contrib),contrib/ltree,https://www.postgresql.org/docs/current/static/ltree.html,11,yes
Additional Modules (contrib),contrib/ltree,https://www.postgresql.org/docs/current/static/ltree.html,10,yes
Additional Modules (contrib),contrib/ltree,https://www.postgresql.org/docs/current/static/ltree.html,9.6,yes
Additional Modules (contrib),contrib/pageinspect,https://www.postgresql.org/docs/current/static/pageinspect.html,13,yes
Additional Modules (contrib),contrib/pageinspect,https://www.postgresql.org/docs/current/static/pageinspect.html,12,yes
Additional Modules (contrib),contrib/pageinspect,https://www.postgresql.org/docs/current/static/pageinspect.html,11,yes
Additional Modules (contrib),contrib/pageinspect,https://www.postgresql.org/docs/current/static/pageinspect.html,10,yes
Additional Modules (contrib),contrib/pageinspect,https://www.postgresql.org/docs/current/static/pageinspect.html,9.6,yes
Additional Modules (contrib),contrib/passwordcheck,https://www.postgresql.org/docs/current/static/passwordcheck.html,13,yes
Additional Modules (contrib),contrib/passwordcheck,https://www.postgresql.org/docs/current/static/passwordcheck.html,12,yes
Additional Modules (contrib),contrib/passwordcheck,https://www.postgresql.org/docs/current/static/passwordcheck.html,11,yes
Additional Modules (contrib),contrib/passwordcheck,https://www.postgresql.org/docs/current/static/passwordcheck.html,10,yes
Additional Modules (contrib),contrib/passwordcheck,https://www.postgresql.org/docs/current/static/passwordcheck.html,9.6,yes
Additional Modules (contrib),contrib/pgbench,https://www.postgresql.org/docs/current/static/pgbench.html,13,yes
Additional Modules (contrib),contrib/pgbench,https://www.postgresql.org/docs/current/static/pgbench.html,12,yes
Additional Modules (contrib),contrib/pgbench,https://www.postgresql.org/docs/current/static/pgbench.html,11,yes
Additional Modules (contrib),contrib/pgbench,https://www.postgresql.org/docs/current/static/pgbench.html,10,yes
Additional Modules (contrib),contrib/pgbench,https://www.postgresql.org/docs/current/static/pgbench.html,9.6,yes
Additional Modules (contrib),contrib/pg_buffercache,https://www.postgresql.org/docs/current/static/pgbuffercache.html,13,yes
Additional Modules (contrib),contrib/pg_buffercache,https://www.postgresql.org/docs/current/static/pgbuffercache.html,12,yes
Additional Modules (contrib),contrib/pg_buffercache,https://www.postgresql.org/docs/current/static/pgbuffercache.html,11,yes
Additional Modules (contrib),contrib/pg_buffercache,https://www.postgresql.org/docs/current/static/pgbuffercache.html,10,yes
Additional Modules (contrib),contrib/pg_buffercache,https://www.postgresql.org/docs/current/static/pgbuffercache.html,9.6,yes
Additional Modules (contrib),contrib/pg_freespacemap,https://www.postgresql.org/docs/current/static/pgfreespacemap.html,13,yes
Additional Modules (contrib),contrib/pg_freespacemap,https://www.postgresql.org/docs/current/static/pgfreespacemap.html,12,yes
Additional Modules (contrib),contrib/pg_freespacemap,https://www.postgresql.org/docs/current/static/pgfreespacemap.html,11,yes
Additional Modules (contrib),contrib/pg_freespacemap,https://www.postgresql.org/docs/current/static/pgfreespacemap.html,10,yes
Additional Modules (contrib),contrib/pg_freespacemap,https://www.postgresql.org/docs/current/static/pgfreespacemap.html,9.6,yes
Additional Modules (contrib),contrib/pg_rewind,https://www.postgresql.org/docs/9.5/static/app-pgrewind.html,13,yes
Additional Modules (contrib),contrib/pg_rewind,https://www.postgresql.org/docs/9.5/static/app-pgrewind.html,12,yes
Additional Modules (contrib),contrib/pg_rewind,https://www.postgresql.org/docs/9.5/static/app-pgrewind.html,11,yes
Additional Modules (contrib),contrib/pg_rewind,https://www.postgresql.org/docs/9.5/static/app-pgrewind.html,10,yes
Additional Modules (contrib),contrib/pg_rewind,https://www.postgresql.org/docs/9.5/static/app-pgrewind.html,9.6,yes
Additional Modules (contrib),contrib/pg_standby,https://www.postgresql.org/docs/current/static/pgstandby.html,13,yes
Additional Modules (contrib),contrib/pg_standby,https://www.postgresql.org/docs/current/static/pgstandby.html,12,yes
Additional Modules (contrib),contrib/pg_standby,https://www.postgresql.org/docs/current/static/pgstandby.html,11,yes
Additional Modules (contrib),contrib/pg_standby,https://www.postgresql.org/docs/current/static/pgstandby.html,10,yes
Additional Modules (contrib),contrib/pg_standby,https://www.postgresql.org/docs/current/static/pgstandby.html,9.6,yes
Additional Modules (contrib),contrib/pg_stat_statements,https://www.postgresql.org/docs/8.4/static/pgstatstatements.html,13,yes
Additional Modules (contrib),contrib/pg_stat_statements,https://www.postgresql.org/docs/8.4/static/pgstatstatements.html,12,yes
Additional Modules (contrib),contrib/pg_stat_statements,https://www.postgresql.org/docs/8.4/static/pgstatstatements.html,11,yes
Additional Modules (contrib),contrib/pg_stat_statements,https://www.postgresql.org/docs/8.4/static/pgstatstatements.html,10,yes
Additional Modules (contrib),contrib/pg_stat_statements,https://www.postgresql.org/docs/8.4/static/pgstatstatements.html,9.6,yes
Additional Modules (contrib),contrib/pg_stat_statements improvements,https://www.postgresql.org/about/featurematrix/detail/226/,13,yes
Additional Modules (contrib),contrib/pg_stat_statements improvements,https://www.postgresql.org/about/featurematrix/detail/226/,12,yes
Additional Modules (contrib),contrib/pg_stat_statements improvements,https://www.postgresql.org/about/featurematrix/detail/226/,11,yes
Additional Modules (contrib),contrib/pg_stat_statements improvements,https://www.postgresql.org/about/featurematrix/detail/226/,10,yes
Additional Modules (contrib),contrib/pg_stat_statements improvements,https://www.postgresql.org/about/featurematrix/detail/226/,9.6,yes
Additional Modules (contrib),contrib/pgstattuple,https://www.postgresql.org/docs/current/static/pgstattuple.html,13,yes
Additional Modules (contrib),contrib/pgstattuple,https://www.postgresql.org/docs/current/static/pgstattuple.html,12,yes
Additional Modules (contrib),contrib/pgstattuple,https://www.postgresql.org/docs/current/static/pgstattuple.html,11,yes
Additional Modules (contrib),contrib/pgstattuple,https://www.postgresql.org/docs/current/static/pgstattuple.html,10,yes
Additional Modules (contrib),contrib/pgstattuple,https://www.postgresql.org/docs/current/static/pgstattuple.html,9.6,yes
Additional Modules (contrib),contrib/pg_trgm,https://www.postgresql.org/docs/current/static/pgtrgm.html,13,yes
Additional Modules (contrib),contrib/pg_trgm,https://www.postgresql.org/docs/current/static/pgtrgm.html,12,yes
Additional Modules (contrib),contrib/pg_trgm,https://www.postgresql.org/docs/current/static/pgtrgm.html,11,yes
Additional Modules (contrib),contrib/pg_trgm,https://www.postgresql.org/docs/current/static/pgtrgm.html,10,yes
Additional Modules (contrib),contrib/pg_trgm,https://www.postgresql.org/docs/current/static/pgtrgm.html,9.6,yes
Additional Modules (contrib),contrib/pg_trgm regular expressions indexing,https://www.postgresql.org/about/featurematrix/detail/246/,13,yes
Additional Modules (contrib),contrib/pg_trgm regular expressions indexing,https://www.postgresql.org/about/featurematrix/detail/246/,12,yes
Additional Modules (contrib),contrib/pg_trgm regular expressions indexing,https://www.postgresql.org/about/featurematrix/detail/246/,11,yes
Additional Modules (contrib),contrib/pg_trgm regular expressions indexing,https://www.postgresql.org/about/featurematrix/detail/246/,10,yes
Additional Modules (contrib),contrib/pg_trgm regular expressions indexing,https://www.postgresql.org/about/featurematrix/detail/246/,9.6,yes
Additional Modules (contrib),contrib/pg_upgrade,https://www.postgresql.org/about/featurematrix/detail/196/,13,yes
Additional Modules (contrib),contrib/pg_upgrade,https://www.postgresql.org/about/featurematrix/detail/196/,12,yes
Additional Modules (contrib),contrib/pg_upgrade,https://www.postgresql.org/about/featurematrix/detail/196/,11,yes
Additional Modules (contrib),contrib/pg_upgrade,https://www.postgresql.org/about/featurematrix/detail/196/,10,yes
Additional Modules (contrib),contrib/pg_upgrade,https://www.postgresql.org/about/featurematrix/detail/196/,9.6,yes
Additional Modules (contrib),contrib/pg_xlogdump,https://www.postgresql.org/about/featurematrix/detail/245/,13,yes
Additional Modules (contrib),contrib/pg_xlogdump,https://www.postgresql.org/about/featurematrix/detail/245/,12,yes
Additional Modules (contrib),contrib/pg_xlogdump,https://www.postgresql.org/about/featurematrix/detail/245/,11,yes
Additional Modules (contrib),contrib/pg_xlogdump,https://www.postgresql.org/about/featurematrix/detail/245/,10,yes
Additional Modules (contrib),contrib/pg_xlogdump,https://www.postgresql.org/about/featurematrix/detail/245/,9.6,yes
Additional Modules (contrib),contrib/seg,https://www.postgresql.org/docs/current/static/seg.html,13,yes
Additional Modules (contrib),contrib/seg,https://www.postgresql.org/docs/current/static/seg.html,12,yes
Additional Modules (contrib),contrib/seg,https://www.postgresql.org/docs/current/static/seg.html,11,yes
Additional Modules (contrib),contrib/seg,https://www.postgresql.org/docs/current/static/seg.html,10,yes
Additional Modules (contrib),contrib/seg,https://www.postgresql.org/docs/current/static/seg.html,9.6,yes
Additional Modules (contrib),contrib/sepgsql,https://www.postgresql.org/about/featurematrix/detail/197/,13,yes
Additional Modules (contrib),contrib/sepgsql,https://www.postgresql.org/about/featurematrix/detail/197/,12,yes
Additional Modules (contrib),contrib/sepgsql,https://www.postgresql.org/about/featurematrix/detail/197/,11,yes
Additional Modules (contrib),contrib/sepgsql,https://www.postgresql.org/about/featurematrix/detail/197/,10,yes
Additional Modules (contrib),contrib/sepgsql,https://www.postgresql.org/about/featurematrix/detail/197/,9.6,yes
Additional Modules (contrib),contrib/sslinfo,https://www.postgresql.org/docs/current/static/sslinfo.html,13,yes
Additional Modules (contrib),contrib/sslinfo,https://www.postgresql.org/docs/current/static/sslinfo.html,12,yes
Additional Modules (contrib),contrib/sslinfo,https://www.postgresql.org/docs/current/static/sslinfo.html,11,yes
Additional Modules (contrib),contrib/sslinfo,https://www.postgresql.org/docs/current/static/sslinfo.html,10,yes
Additional Modules (contrib),contrib/sslinfo,https://www.postgresql.org/docs/current/static/sslinfo.html,9.6,yes
Additional Modules (contrib),contrib/tablefunc,https://www.postgresql.org/docs/current/static/tablefunc.html,13,yes
Additional Modules (contrib),contrib/tablefunc,https://www.postgresql.org/docs/current/static/tablefunc.html,12,yes
Additional Modules (contrib),contrib/tablefunc,https://www.postgresql.org/docs/current/static/tablefunc.html,11,yes
Additional Modules (contrib),contrib/tablefunc,https://www.postgresql.org/docs/current/static/tablefunc.html,10,yes
Additional Modules (contrib),contrib/tablefunc,https://www.postgresql.org/docs/current/static/tablefunc.html,9.6,yes
Additional Modules (contrib),contrib/tcn,https://www.postgresql.org/docs/9.2/static/tcn.html,13,yes
Additional Modules (contrib),contrib/tcn,https://www.postgresql.org/docs/9.2/static/tcn.html,12,yes
Additional Modules (contrib),contrib/tcn,https://www.postgresql.org/docs/9.2/static/tcn.html,11,yes
Additional Modules (contrib),contrib/tcn,https://www.postgresql.org/docs/9.2/static/tcn.html,10,yes
Additional Modules (contrib),contrib/tcn,https://www.postgresql.org/docs/9.2/static/tcn.html,9.6,yes
Additional Modules (contrib),contrib/tsearch2 compat wrapper,https://www.postgresql.org/docs/9.2/static/tcn.html,13,Obsolete
Additional Modules (contrib),contrib/tsearch2 compat wrapper,https://www.postgresql.org/docs/9.2/static/tcn.html,12,Obsolete
Additional Modules (contrib),contrib/tsearch2 compat wrapper,https://www.postgresql.org/docs/9.2/static/tcn.html,11,Obsolete
Additional Modules (contrib),contrib/tsearch2 compat wrapper,https://www.postgresql.org/docs/9.2/static/tcn.html,10,Obsolete
Additional Modules (contrib),contrib/tsearch2 compat wrapper,https://www.postgresql.org/docs/9.2/static/tcn.html,9.6,yes
Additional Modules (contrib),contrib/unaccent,https://www.postgresql.org/docs/current/static/unaccent.html,13,yes
Additional Modules (contrib),contrib/unaccent,https://www.postgresql.org/docs/current/static/unaccent.html,12,yes
Additional Modules (contrib),contrib/unaccent,https://www.postgresql.org/docs/current/static/unaccent.html,11,yes
Additional Modules (contrib),contrib/unaccent,https://www.postgresql.org/docs/current/static/unaccent.html,10,yes
Additional Modules (contrib),contrib/unaccent,https://www.postgresql.org/docs/current/static/unaccent.html,9.6,yes
Additional Modules (contrib),contrib/uuid-ossp,https://www.postgresql.org/about/featurematrix/detail/88/,13,yes
Additional Modules (contrib),contrib/uuid-ossp,https://www.postgresql.org/about/featurematrix/detail/88/,12,yes
Additional Modules (contrib),contrib/uuid-ossp,https://www.postgresql.org/about/featurematrix/detail/88/,11,yes
Additional Modules (contrib),contrib/uuid-ossp,https://www.postgresql.org/about/featurematrix/detail/88/,10,yes
Additional Modules (contrib),contrib/uuid-ossp,https://www.postgresql.org/about/featurematrix/detail/88/,9.6,yes
Additional Modules (contrib),KNN support for CUBE,https://www.postgresql.org/about/featurematrix/detail/288/,13,yes
Additional Modules (contrib),KNN support for CUBE,https://www.postgresql.org/about/featurematrix/detail/288/,12,yes
Additional Modules (contrib),KNN support for CUBE,https://www.postgresql.org/about/featurematrix/detail/288/,11,yes
Additional Modules (contrib),KNN support for CUBE,https://www.postgresql.org/about/featurematrix/detail/288/,10,yes
Additional Modules (contrib),KNN support for CUBE,https://www.postgresql.org/about/featurematrix/detail/288/,9.6,yes
Network,Full SSL support,https://www.postgresql.org/docs/current/static/ssl-tcp.html,13,yes
Network,Full SSL support,https://www.postgresql.org/docs/current/static/ssl-tcp.html,12,yes
Network,Full SSL support,https://www.postgresql.org/docs/current/static/ssl-tcp.html,11,yes
Network,Full SSL support,https://www.postgresql.org/docs/current/static/ssl-tcp.html,10,yes
Network,Full SSL support,https://www.postgresql.org/docs/current/static/ssl-tcp.html,9.6,yes
Network,IPv6 Support,https://www.postgresql.org/about/featurematrix/detail/67/,13,yes
Network,IPv6 Support,https://www.postgresql.org/about/featurematrix/detail/67/,12,yes
Network,IPv6 Support,https://www.postgresql.org/about/featurematrix/detail/67/,11,yes
